Driver,Nationality,Seasons,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Points,Active,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion,Championship_Experience,Wins_Per_Season,Podiums_Per_Season,Points_Per_Season,Win_Efficiency,Podium_Efficiency,Pole_Conversion,Nationality_Encoded
Yves Giraud-Cabantous,France,"[1950, 1951, 1952, 1953]",0.0,-0.31474073567269895,13.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19129616191976934,0,,1950,0.0,1.0,0.0,0.0,0.0,0.3846153846153846,0.09579372352539954,0,Non-Champion,0.0,0.0,1.25,0.0,0.0,0.0,15
Ignazio Giunti,Italy,[1970],0.0,-0.4821852076881664,4.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1970,0.0,1.0,0.0,0.0,0.0,0.75,-0.7614119674029185,0,Non-Champion,0.0,0.0,3.0,0.0,0.0,0.0,21
Timo Glock,Germany,"[2004, 2008, 2009, 2010, 2011, 2012]",0.0,1.2108644538015603,91.0,0.0,-0.19230290088106675,-0.05247404938899112,1.0,-0.01824371055643246,0,,2010,0.0,0.9578947368421052,0.0,0.031578947368421,0.0105263157894736,0.5368421052631579,0.6672641841442782,0,Non-Champion,0.0,0.5,8.5,0.0,0.033,0.0,16
Helm Glöckler,West Germany,[1953],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,46
Paco Godia,Spain,"[1951, 1954, 1956, 1957, 1958]",0.0,-0.29613579433764703,13.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.1875341521075229,0,,1960,0.0,0.9285714285714286,0.0,0.0,0.0,0.4285714285714285,0.3815289538348389,0,Non-Champion,0.0,0.0,1.2,0.0,0.0,0.0,38
Carel Godin de Beaufort,Netherlands,"[1957, 1958, 1959, 1960, 1961, 1962, 1963, 1964]",0.0,0.020148208358235997,28.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19505817173201578,0,,1960,0.0,0.9032258064516128,0.0,0.0,0.0,0.1290322580645161,1.2387346447631569,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,29
Christian Goethals,Belgium,[1958],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,3
Paul Goldsmith,United States,"[1958, 1959, 1960]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.1875341521075229,0,,1960,0.0,1.0,0.0,0.3333333333333333,0.0,2.0,-0.18994150678403982,0,Non-Champion,0.0,0.33,2.0,0.0,0.333,0.0,43
José Froilán González,Argentina,"[1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957, 1960]",0.0,-0.07287649831702371,26.0,3.0,0.11594994854601715,0.7794432998282564,6.0,0.06128517687445757,0,,1950,0.1153846153846153,1.0,0.0769230769230769,0.5769230769230769,0.2307692307692307,2.7746153846153847,1.5244698750725962,0,Non-Champion,0.22,1.67,8.02,0.077,0.577,0.67,0
Óscar González,Uruguay,[1956],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,44
Aldo Gordini,France,[1951],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Horace Gould,United Kingdom,"[1954, 1955, 1956, 1957, 1958, 1960]",0.0,-0.22171602899743925,14.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1960,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.6672641841442782,0,Non-Champion,0.0,0.0,0.33,0.0,0.0,0.0,42
Jean-Marc Gounon,France,"[1993, 1994]",0.0,-0.3891605010129067,9.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Emmanuel de Graffenried,Switzerland,"[1950, 1951, 1952, 1953, 1954, 1956]",0.0,-0.12869132232217953,22.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.17624812267078352,0,,1950,0.0,0.9565217391304348,0.0,0.0,0.0,0.391304347826087,0.6672641841442782,0,Non-Champion,0.0,0.0,1.5,0.0,0.0,0.0,40
Lucas di Grassi,Brazil,[2010],0.0,-0.2031110876623873,18.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2010,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,5
Cecil Green,United States,"[1950, 1951]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1950,0.0,1.0,0.0,0.0,0.0,1.5,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.5,0.0,0.0,0.0,43
Keith Greene,United Kingdom,"[1959, 1960, 1961, 1962]",0.0,-0.44497532501806253,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.5,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Masten Gregory,United States,"[1957, 1958, 1959, 1960, 1961, 1962, 1963, 1965]",0.0,0.2434075043788593,38.0,0.0,-0.19230290088106675,-0.05247404938899112,0.0,-0.13110400492382607,0,,1960,0.0,0.8837209302325582,0.0,0.0697674418604651,0.0,0.4883720930232558,1.2387346447631569,0,Non-Champion,0.0,0.38,2.62,0.0,0.079,0.0,43
Cliff Griffith,United States,"[1951, 1952, 1956]",0.0,-0.4263703836830106,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Georges Grignard,France,[1951],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Bobby Grim,United States,"[1959, 1960]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Romain Grosjean,France,"[2009, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.0,2.810889408616027,179.0,0.0,-0.19230290088106675,0.43281107098773663,1.0,1.2608396256073617,0,,2020,0.0,0.988950276243094,0.0,0.0552486187845303,0.005524861878453,2.160220994475138,1.8102051053820356,0,Non-Champion,0.0,1.0,39.1,0.0,0.056,0.0,15
Olivier Grouillard,France,"[1989, 1990, 1991, 1992]",0.0,0.5969013897448461,41.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1990,0.0,0.6612903225806451,0.0,0.0,0.0,0.0161290322580645,0.09579372352539954,0,Non-Champion,0.0,0.0,0.25,0.0,0.0,0.0,15
Brian Gubby,United Kingdom,[1965],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,42
André Guelfi,France,[1958],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Miguel Ángel Guerra,Argentina,[1981],0.0,-0.4821852076881664,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.25,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Guerrero,Colombia,"[1982, 1983]",0.0,-0.017061674311867888,21.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,9
Maurício Gugelmin,Brazil,"[1988, 1989, 1990, 1991, 1992]",0.0,0.931790333775781,74.0,0.0,-0.19230290088106675,-0.19112694092519905,1.0,-0.17248611285853707,0,,1990,0.0,0.925,0.0,0.0125,0.0125,0.125,0.3815289538348389,0,Non-Champion,0.0,0.2,2.0,0.0,0.014,0.0,5
Dan Gurney,United States,"[1959, 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1970]",0.0,1.0620249231211447,86.0,3.0,0.424202797973101,1.0567490829006723,6.0,0.29024109404777676,0,,1960,0.0344827586206896,0.9885057471264368,0.0459770114942528,0.2183908045977011,0.0689655172413793,1.528735632183908,2.0959403356914748,0,Non-Champion,0.36,1.73,12.09,0.047,0.221,1.33,43
Esteban Gutiérrez,Mexico,"[2013, 2014, 2016]",0.0,0.5410865657396904,59.0,0.0,-0.19230290088106675,-0.26045338669330304,1.0,-0.1875341521075229,0,,2010,0.0,1.0,0.0,0.0,0.0169491525423728,0.1016949152542373,-0.18994150678403982,0,Non-Champion,0.0,0.0,2.0,0.0,0.0,0.0,25
Hubert Hahne,West Germany,"[1967, 1968, 1970]",0.0,-0.5007901490232184,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Mike Hailwood,United Kingdom,"[1963, 1964, 1965, 1971, 1972, 1973, 1974]",0.0,0.37364209372422286,50.0,0.0,-0.19230290088106675,-0.12180049515709508,1.0,-0.10100792642585445,0,,1970,0.0,1.0,0.0,0.04,0.02,0.58,0.9529994144537176,0,Non-Champion,0.0,0.29,4.14,0.0,0.04,0.0,42
Mika Häkkinen,Finland,"[1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001]",2.0,2.513210347255196,161.0,26.0,2.890225593389772,3.275195347479999,25.0,1.3699379101625089,0,"[1998, 1999]",2000,0.1575757575757575,0.9757575757575756,0.1212121212121212,0.3090909090909091,0.1515151515151515,2.5454545454545454,2.0959403356914748,1,Champion,1.82,4.64,38.18,0.124,0.317,0.77,14
Bruce Halford,United Kingdom,"[1956, 1957, 1959, 1960]",0.0,-0.3891605010129067,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Jim Hall,United States,"[1960, 1961, 1962, 1963]",0.0,-0.33334567700775086,11.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1960,0.0,0.9166666666666666,0.0,0.0,0.0,0.25,0.09579372352539954,0,Non-Champion,0.0,0.0,0.75,0.0,0.0,0.0,43
Duncan Hamilton,United Kingdom,"[1951, 1952, 1953]",0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Lewis Hamilton,United Kingdom,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",7.0,5.22953178217278,311.0,103.0,15.682718844613753,12.980897755014555,61.0,16.401048114993216,1,"[2008, 2014, 2015, 2017, 2018, 2019, 2020]",2010,0.3311897106109325,1.0,0.3311897106109325,0.6141479099678456,0.1961414790996784,14.19774919614148,3.5246164872386716,1,Champion,6.44,11.94,275.97,0.331,0.614,1.0,42
David Hampshire,United Kingdom,[1950],0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Sam Hanks,United States,"[1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957]",0.0,-0.40776544234795864,8.0,0.0,-0.0381764761675248,0.016852396379112844,0.0,-0.13486601473607251,0,,1950,0.0,1.0,0.125,0.5,0.0,2.5,1.2387346447631569,0,Non-Champion,0.12,0.5,2.5,0.125,0.5,0.0,43
Walt Hansgen,United States,"[1961, 1964]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1960,0.0,1.0,0.0,0.0,0.0,1.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,43
Mike Harris,South Africa,[1962],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Cuth Harrison,United Kingdom,[1950],0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Brian Hart,United Kingdom,[1967],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,42
Brendon Hartley,New Zealand,"[2017, 2018]",0.0,-0.09148143965207566,25.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19505817173201578,0,,2020,0.0,1.0,0.0,0.0,0.0,0.16,-0.4756767370934792,0,Non-Champion,0.0,0.0,2.0,0.0,0.0,0.0,30
Gene Hartley,United States,"[1950, 1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960]",0.0,-0.37055555967785475,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,1.8102051053820356,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Rio Haryanto,Indonesia,[2016],0.0,-0.33334567700775086,12.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2020,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,19
Masahiro Hasemi,Japan,[1976],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,22
Naoki Hattori,Japan,[1991],0.0,-0.5193950903582703,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,22
Paul Hawkins,Australia,[1965],0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,1
Mike Hawthorn,United Kingdom,"[1952, 1953, 1954, 1955, 1956, 1957, 1958]",1.0,0.31782726971906705,45.0,4.0,0.2700763732595591,0.9874226371325684,6.0,0.21364657427043895,0,[1958],1960,0.0851063829787234,0.9574468085106383,0.0638297872340425,0.3829787234042553,0.1276595744680851,2.3965957446808512,0.9529994144537176,1,Champion,0.43,2.57,16.09,0.067,0.4,0.75,42
Boy Hayje,Netherlands,"[1976, 1977]",0.0,-0.4263703836830106,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,29
Willi Heeks,West Germany,"[1952, 1953]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Nick Heidfeld,Germany,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]",0.0,2.885309173956235,183.0,1.0,-0.19230290088106675,0.6407904082920485,2.0,0.7642543303908299,0,,2010,0.0054054054054054,0.9891891891891892,0.0,0.0702702702702702,0.0108108108108108,1.4,2.381675566000914,0,Non-Champion,0.0,1.08,21.58,0.0,0.071,0.0,16
Theo Helfrich,West Germany,"[1952, 1953, 1954]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Mack Hellings,United States,"[1950, 1951]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Brian Henton,United Kingdom,"[1975, 1977, 1981, 1982]",0.0,0.13177785636854764,19.0,0.0,-0.19230290088106675,-0.26045338669330304,1.0,-0.2101062109810016,0,,1980,0.0,0.5135135135135135,0.0,0.0,0.027027027027027,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Johnny Herbert,United Kingdom,"[1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000]",0.0,2.513210347255196,160.0,0.0,0.2700763732595591,0.22483173368342474,0.0,0.15857075061915088,0,,1990,0.0,0.9696969696969696,0.0181818181818181,0.0424242424242424,0.0,0.593939393939394,2.381675566000914,0,Non-Champion,0.25,0.58,8.17,0.019,0.044,0.0,42
Al Herman,United States,"[1955, 1956, 1957, 1959, 1960]",0.0,-0.40776544234795864,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.625,0.0,0.0,0.0,0.0,0.3815289538348389,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Hans Herrmann,West Germany,"[1953, 1954, 1955, 1957, 1958, 1959, 1960, 1961]",0.0,-0.2031110876623873,17.0,0.0,-0.19230290088106675,-0.19112694092519905,1.0,-0.17248611285853707,0,,1960,0.0,0.8947368421052632,0.0,0.0526315789473684,0.0526315789473684,0.5263157894736842,1.2387346447631569,0,Non-Champion,0.0,0.12,1.25,0.0,0.059,0.0,46
François Hesnault,France,"[1984, 1985]",0.0,-0.16590120499228342,19.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Hans Heyer,West Germany,[1977],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Damon Hill,United Kingdom,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999]",1.0,1.7131978698479626,115.0,20.0,3.198478442816856,2.6512573355670637,19.0,1.1442173214277216,0,[1996],2000,0.1639344262295081,0.9426229508196722,0.180327868852459,0.3442622950819672,0.1557377049180328,2.950819672131148,1.2387346447631569,1,Champion,2.75,5.25,45.0,0.191,0.365,1.1,42
Graham Hill,United Kingdom,"[1958, 1959, 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975]",2.0,2.7736795259459233,176.0,13.0,1.9654670451085203,2.2352986609584398,10.0,0.8056364383255409,0,"[1962, 1968]",1970,0.0726256983240223,0.9832402234636872,0.0782122905027933,0.2011173184357542,0.0558659217877094,1.5083798882681565,4.09608694785755,1,Champion,0.78,2.0,15.0,0.08,0.205,1.08,42
Phil Hill,United States,"[1958, 1959, 1960, 1961, 1962, 1963, 1964, 1966]",1.0,0.41085197639432675,49.0,6.0,0.2700763732595591,0.8487697455963604,6.0,0.14352271137016506,0,[1961],1960,0.1153846153846153,0.9423076923076924,0.0576923076923076,0.3076923076923077,0.1153846153846153,1.807692307692308,1.2387346447631569,1,Champion,0.38,2.0,11.75,0.061,0.327,0.5,43
Peter Hirt,Switzerland,"[1951, 1952, 1953]",0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,40
David Hobbs,United Kingdom,"[1967, 1968, 1971, 1974]",0.0,-0.4263703836830106,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
